asset_id	canonical_name	aliases	development_codes	modality	adc_scope	target	company	highest_stage	development_status	nct_ids	first_seen	last_seen	sources	source_count	evidence_ids	catalog_status
NAR_DRG0VHHWJ	OBI-998	OBI 998; OBI998		PRESUMED_STRICT_ADC	PRESUMED_ADC	Stage-specific embryonic antigen-4 (SSEA-4)	OBI Pharma, Inc	Investigative	Investigative				nar_reference; conference_abstract_corpus	2	DRG0VHHWJ; ADC_SUFFIX_6603151c8d8d	MULTISOURCE_CONFIRMED
NAR_DRG0VHRBL	RC-88	RC 88; RC-88; RC-88 ADC; RC88			REFERENCE_UNCLASSIFIED	Mesothelin (MSLN)	RemeGen Co., Ltd	Phase2	Phase 1/2	NCT04175847; NCT05508334			nar_reference	1	DRG0VHRBL	REFERENCE_CONFIRMED
NAR_DRG0VHVOA	TUB-030	TUB 030; TUB-030; TUB030		PRESUMED_STRICT_ADC	PRESUMED_ADC	Trophoblast glycoprotein (TPBG)	Tubulis GmbH	Phase2	Phase 1/2				nar_reference; clinicaltrials; conference_abstract_corpus	3	DRG0VHVOA; ADC_SUFFIX_69c9757af635	MULTISOURCE_CONFIRMED
NAR_DRG0VHXYA	GQ-1005	GQ 1005; GQ-1005; GQ1005			REFERENCE_UNCLASSIFIED	Receptor tyrosine-protein kinase erbB-2 (HER2)	GeneQuantum Healthcare (Suzhou) Co. Ltd	Phase3	Phase 3				nar_reference	1	DRG0VHXYA	REFERENCE_CONFIRMED
NAR_DRG0VIMVV	ALX2004			PRESUMED_STRICT_ADC	PRESUMED_ADC			Phase1	Phase 1	NCT07085091			nar_reference; clinicaltrials	2	DRG0VIMVV; ADC_SUFFIX_8e989eceaa1b	MULTISOURCE_CONFIRMED
NAR_DRG0VIUMF	M-9140	M 9140; M-9140; M9140		PRESUMED_STRICT_ADC	PRESUMED_ADC	Carcinoembryonic antigen-related cell adhesion molecule 5 (CEACAM5)	Merck KGaA; EMD Serono Research & Development Institute, Inc	Phase2	Phase 1/2				nar_reference; clinicaltrials; conference_abstract_corpus	3	DRG0VIUMF; ADC_SUFFIX_ebd3aeec8690	MULTISOURCE_CONFIRMED
NAR_DRG0VJOET	Moxetumomab pasudotox	HA22; CAT- 8015; GCR-8015; R490A			REFERENCE_UNCLASSIFIED	B-cell receptor CD22 (CD22)	AstraZeneca PLC	Approved	Approved (FDA): Sep, 2018	NCT00462189; NCT00586924; NCT00659425; NCT01829711; NCT01891981; NCT02227108			nar_reference	1	DRG0VJOET	REFERENCE_CONFIRMED
NAR_DRG0VJROY	SGN-B6A	PF-08046047; SGN-B6A; SGNB6A; Sigvotatug Vedotin; humanized IgG1 beta-6 monoclonal antibody conjugated to monomethyl auristatin E		PRESUMED_STRICT_ADC	PRESUMED_ADC	Integrin beta-6 (ITGB6)	Seagen Inc	Phase3	Phase 3	NCT04389632			nar_reference; clinicaltrials; conference_abstract_corpus	3	DRG0VJROY; ADC_CANDIDATE_ADC_SUFFIX_1a81094bebf4	MULTISOURCE_CONFIRMED
NAR_DRG0VKEZC	BL-M005	BLM005; BL M005			REFERENCE_UNCLASSIFIED	Undisclosed	Sichuan Biokin Pharmaceutical Co., Ltd	Investigative	Investigative				nar_reference	1	DRG0VKEZC	REFERENCE_CONFIRMED
NAR_DRG0VNZZZ	PF-06688992	GD3 ADC; PF 06688992; PF-06688992; PF06688992			REFERENCE_UNCLASSIFIED	Ganglioside GD3	Pfizer Inc; Memorial Sloan-Kettering Cancer Center	Phase1	Phase 1 (Terminated)	NCT03159117			nar_reference	1	DRG0VNZZZ	REFERENCE_CONFIRMED
NAR_DRG0VOIMW	BSI-709	BSI 709; BSI709			REFERENCE_UNCLASSIFIED	Cadherin-6 (CDH6)	Biosion, Inc; ImmunoGen, Inc	Investigative	Investigative				nar_reference	1	DRG0VOIMW	REFERENCE_CONFIRMED
NAR_DRG0VSEXE	MG2001				REFERENCE_UNCLASSIFIED			Phase1	Phase 1				nar_reference	1	DRG0VSEXE	REFERENCE_CONFIRMED
NAR_DRG0VSGFV	BRKB-28	BRKB28; BRKB 28			REFERENCE_UNCLASSIFIED	Undisclosed	Brickbio, Inc	Investigative	Investigative				nar_reference	1	DRG0VSGFV	REFERENCE_CONFIRMED
NAR_DRG0VULUJ	TQB2101				REFERENCE_UNCLASSIFIED			Phase1	Phase 1	NCT06948539; NCT07113925			nar_reference	1	DRG0VULUJ	REFERENCE_CONFIRMED
NAR_DRG0VURPQ	NC-6201	E-7974+NCAB-001 (Nanocarrier); E-7974/NCAB-001 (Nanocarrier); NC6201; NC 6201			REFERENCE_UNCLASSIFIED	Epidermal growth factor receptor (EGFR)	NanoCarrier Co., Ltd	Investigative	Investigative				nar_reference	1	DRG0VURPQ	REFERENCE_CONFIRMED
NAR_DRG0VVKYV	FZ-AD005				REFERENCE_UNCLASSIFIED			Phase1	Phase 1	NCT06424665; NCT07455045			nar_reference	1	DRG0VVKYV	REFERENCE_CONFIRMED
NAR_DRG0VWNGX	BIO-201	BIO201; BIO 201; BIO-201 (BiOneCure Therapeutics)		PRESUMED_STRICT_ADC	PRESUMED_ADC	Undisclosed	BiOneCure Therapeutics, Inc	Investigative	Investigative				nar_reference; conference_abstract_corpus	2	DRG0VWNGX; ADC_SUFFIX_9dca45578458	MULTISOURCE_CONFIRMED
NAR_DRG0VWODF	Anetumab corixetan	BAY 2287409; BAY-2287409; BAY2287409			REFERENCE_UNCLASSIFIED	Mesothelin (MSLN)	Bayer AG	Investigative	Investigative				nar_reference	1	DRG0VWODF	REFERENCE_CONFIRMED
NAR_DRG0VXXXS	BIO105	BIO-105; BIO 105			REFERENCE_UNCLASSIFIED	Undisclosed	Boostimmune, Inc	Investigative	Investigative				nar_reference	1	DRG0VXXXS	REFERENCE_CONFIRMED
NAR_DRG0VYGBA	Araris ADC	Anti-Nectin-4 ADC(Araris Biotech); ArarisADC; Araris-ADC			REFERENCE_UNCLASSIFIED	Nectin-4 (NECTIN4)	Araris Biotech AG	Investigative	Investigative				nar_reference	1	DRG0VYGBA	REFERENCE_CONFIRMED
NAR_DRG0VYGGK	BMS-986148	BMS 986148; BMS-986148; Mesothelin-ADC		PRESUMED_STRICT_ADC	PRESUMED_ADC	Mesothelin (MSLN)	Bristol Myers Squibb Co	Phase2	Phase 1/2 (Terminated)	NCT02341625; NCT02884726			nar_reference; clinicaltrials; europe_pmc	3	DRG0VYGGK; ADC_SUFFIX_c03d8aa979db	MULTISOURCE_CONFIRMED
NAR_DRG0VYKSA	LM-305	LM 305; LM-305; LM305; AZD-0305; AZD 0305; AZD0305			REFERENCE_UNCLASSIFIED	G-protein coupled receptor family C group 5 member D (GPRC5D)	LaNova Medicines Ltd; AstraZeneca PLC	Phase2	Phase 1/2				nar_reference	1	DRG0VYKSA	REFERENCE_CONFIRMED
NAR_DRG0WBCEJ	Vas-201	Vas 201; Vas201			REFERENCE_UNCLASSIFIED	Undisclosed	VasGene Therapeutics, Inc	Investigative	Investigative				nar_reference	1	DRG0WBCEJ	REFERENCE_CONFIRMED
NAR_DRG0WCBFK	Cirmtuzumab vedotin	UC-961ADC3			REFERENCE_UNCLASSIFIED	Inactive tyrosine-protein kinase transmembrane receptor ROR1 (ROR1)	University of California; Oncternal Therapeutics, Inc	Investigative	Investigative				nar_reference	1	DRG0WCBFK	REFERENCE_CONFIRMED
NAR_DRG0WCTHL	Pivekimab sunirine	IMGN 632; IMGN-632; IMGN632; Pivekimab sunirine		PRESUMED_STRICT_ADC	PRESUMED_ADC	Interleukin-3 receptor subunit alpha (IL3RA)	ImmunoGen, Inc	Phase2	Phase 1/2				nar_reference; conference_abstract_corpus; europe_pmc	3	DRG0WCTHL; ADC_SUFFIX_40d8ba5f6141	MULTISOURCE_CONFIRMED
NAR_DRG0WCYUM	Lupartumab amadotin	Anti-C4.4a antibody-drug conjugates; Anti-LY6-PLAUR domain containing 3 antibody-drug conjugates; Anti-LYPD3 antibody-drug conjugates; BAY 1129980; BAY-1129980; BAY1129980; LYPD3 protein-directed antibody-drug conjugates; Lupartumab amadotin			REFERENCE_UNCLASSIFIED	Ly6/PLAUR domain-containing protein 3 (LYPD3)	Bayer AG	Phase1	Phase 1 (Terminated)				nar_reference	1	DRG0WCYUM	REFERENCE_CONFIRMED
NAR_DRG0WEEMU	AT-03				REFERENCE_UNCLASSIFIED			Phase1	Phase 1	NCT06809114			nar_reference	1	DRG0WEEMU	REFERENCE_CONFIRMED
NAR_DRG0WEGRW	MGTA-C100	MGTAC100; MGTA C100; Anti-CD45 antibody-drug conjugate (Magenta Therapeutics); anti-CD45 antibody-drug conjugate (Magenta Therapeutics)			REFERENCE_UNCLASSIFIED	Receptor-type tyrosine-protein phosphatase C (PTPRC)	Magenta Therapeutics, Inc	Investigative	Investigative				nar_reference	1	DRG0WEGRW	REFERENCE_CONFIRMED
NAR_DRG0WFJHW	BAT-8009				REFERENCE_UNCLASSIFIED			Phase1	Phase 1				nar_reference	1	DRG0WFJHW	REFERENCE_CONFIRMED
NAR_DRG0WGVKF	FS-1502	FS-1502; Herceptin-LC-LBG-MMAF; IKS 014; IKS-014; IKS014; LCB14; LCB14-0110; Trastuzumab-LC-LBG-MMAF			REFERENCE_UNCLASSIFIED	Receptor tyrosine-protein kinase erbB-2 (HER2)	Iksuda Therapeutics; Shanghai Fosun Pharmaceutical	Phase3	Phase 3				nar_reference	1	DRG0WGVKF	REFERENCE_CONFIRMED
NAR_DRG0WIBDT	HDP-101	HDP 101; HDP-101; HDP101		PRESUMED_STRICT_ADC	PRESUMED_ADC	Tumor necrosis factor receptor superfamily member 17 (TNFRSF17)	Heidelberg Pharma AG; Huadong Medicine Co., Ltd; Hangzhou Zhongmeihuadong Pharmaceutical Co., Ltd; Heidelberg Pharma Research GmbH	Phase2	Phase 1/2				nar_reference; conference_abstract_corpus; europe_pmc; pubmed	4	DRG0WIBDT; ADC_SUFFIX_2d27dc8a14d8	MULTISOURCE_CONFIRMED
NAR_DRG0WIVJB	SYD1035	WO2015177360A1_ADC-HC120; SYD 1035; SYD-1035			REFERENCE_UNCLASSIFIED	Glutamate carboxypeptidase 2 (FOLH1)	Byodes Private Ltd	Investigative	Investigative				nar_reference	1	DRG0WIVJB	REFERENCE_CONFIRMED
NAR_DRG0WJKRI	DS-6157a	DS 6157a; DS-6157; DS-6157a; DS6157a		PRESUMED_STRICT_ADC	PRESUMED_ADC	G-protein coupled receptor 20 (GPR20)	Daiichi Sankyo Inc	Phase1	Phase 1 (Terminated)	NCT04276415			nar_reference; conference_abstract_corpus; europe_pmc	3	DRG0WJKRI; ADC_SUFFIX_106ac772e300	MULTISOURCE_CONFIRMED
NAR_DRG0WJWEG	AGS-67E	AGS 67E; AGS-67E; AGS67E			REFERENCE_UNCLASSIFIED	Leukocyte antigen CD37 (CD37)	Agensys, Inc	Phase1	Phase 1 (Terminated)	NCT02175433; NCT02610062			nar_reference	1	DRG0WJWEG	REFERENCE_CONFIRMED
NAR_DRG0WLYOR	MLN2704			PRESUMED_STRICT_ADC	PRESUMED_ADC			Phase2	Phase 2				nar_reference; europe_pmc	2	DRG0WLYOR; ADC_SUFFIX_f8aabb4cde6d	MULTISOURCE_CONFIRMED
NAR_DRG0WMPDO	<sup>111</sup>In-DOTA-5D3				REFERENCE_UNCLASSIFIED			Investigative	Investigative				nar_reference	1	DRG0WMPDO	REFERENCE_CONFIRMED
NAR_DRG0WNUZE	IMB-213I	IMB 213I; IMB213I			REFERENCE_UNCLASSIFIED	Undisclosed	ImmunoBiochem Corp	Investigative	Investigative				nar_reference	1	DRG0WNUZE	REFERENCE_CONFIRMED
NAR_DRG0WNVBV	ICP-B794			PRESUMED_STRICT_ADC	PRESUMED_ADC			Phase1	Phase 1	NCT07136558			nar_reference; conference_abstract_corpus	2	DRG0WNVBV; ADC_SUFFIX_84e8b5e35731	MULTISOURCE_CONFIRMED
NAR_DRG0WOBTH	DS-3939				REFERENCE_UNCLASSIFIED			Phase2	Phase 2				nar_reference	1	DRG0WOBTH	REFERENCE_CONFIRMED
NAR_DRG0WOJVL	BB-1701	BB 1701; BB-1701; BB1701		PRESUMED_STRICT_ADC	PRESUMED_ADC	Receptor tyrosine-protein kinase erbB-2 (HER2 exon 20)	Baili Sikang Biomedicine (Hangzhou) Co., Ltd	Phase2	Phase 2	NCT04257110			nar_reference; clinicaltrials; conference_abstract_corpus; europe_pmc	4	DRG0WOJVL; ADC_SUFFIX_c9d307e32ffe	MULTISOURCE_CONFIRMED
NAR_DRG0WOUMV	RG-7841				REFERENCE_UNCLASSIFIED			Phase1	Phase 1				nar_reference	1	DRG0WOUMV	REFERENCE_CONFIRMED
NAR_DRG0WPYAS	BSI-04702				REFERENCE_UNCLASSIFIED			Phase2	Phase 2				nar_reference	1	DRG0WPYAS	REFERENCE_CONFIRMED
NAR_DRG0WRFYU	PF-06650808	PF 6650808; PF-06650808; PF-6650808			REFERENCE_UNCLASSIFIED	Neurogenic locus notch homolog protein 3 (NOTCH3)	Pfizer Inc	Phase1	Phase 1 (Terminated)	NCT02129205			nar_reference	1	DRG0WRFYU	REFERENCE_CONFIRMED
NAR_DRG0WVXVY	DK-410	DK410; DK 410			REFERENCE_UNCLASSIFIED	Mucosal vascular addressin cell adhesion molecule 1 (MADCAM1)	Deka Biosciences, Inc	Investigative	Investigative				nar_reference	1	DRG0WVXVY	REFERENCE_CONFIRMED
NAR_DRG0WWBVZ	BC3195	BC-3195; BC 3195; BC3195		PRESUMED_STRICT_ADC	PRESUMED_ADC	Cadherin-3 (CDH3)	Wuxi Biocity Biopharmaceutics Co., Ltd	Phase1	Phase 1				nar_reference; conference_abstract_corpus; europe_pmc	3	DRG0WWBVZ; ADC_SUFFIX_15cfcc7d1c77	MULTISOURCE_CONFIRMED
NAR_DRG0WWZAS	SYS6010	SYS 6010; SYS-6010; SYS6010; CPO 301; CPO-301; CPO301		PRESUMED_STRICT_ADC	PRESUMED_ADC	Epidermal growth factor receptor (EGFR)	CSPC Pharmaceutical Group Ltd	Phase3	Phase 3				nar_reference; conference_abstract_corpus; europe_pmc	3	DRG0WWZAS; ADC_SUFFIX_ea80bdb184c4	MULTISOURCE_CONFIRMED
NAR_DRG0WXNKG	JBH-492	Anti-CCR7 antibody-drug conjugate - Novartis Pharmaceuticals; JBH 492; JBH-492; JBH492		PRESUMED_STRICT_ADC	PRESUMED_ADC	C-C chemokine receptor type 7 (CCR7)	Novartis Pharmaceuticals Corp	Phase1	Phase 1 (Terminated)				nar_reference; conference_abstract_corpus	2	DRG0WXNKG; ADC_SUFFIX_93e4b4fba561	MULTISOURCE_CONFIRMED
NAR_DRG0WXQJL	Vadastuximab talirine	33-A; 33A; Anti-CD33A targeted ADC; SGN CD33A; SGN-CD33A; Vadastuximab talirine		PRESUMED_STRICT_ADC	PRESUMED_ADC	Myeloid cell surface antigen CD33 (CD33)	Seagen Inc	Phase3	Phase 3 (Terminated)	NCT01902329; NCT02326584; NCT02614560; NCT02785900			nar_reference; clinicaltrials; conference_abstract_corpus	3	DRG0WXQJL; ADC_CANDIDATE_ADC_SUFFIX_4430b899e4df	MULTISOURCE_CONFIRMED
NAR_DRG0WXTQM	APEC-1	APEC1; APEC 1			REFERENCE_UNCLASSIFIED	B-lymphocyte antigen CD20 (MS4A1)	Revitope Oncology, Inc	Investigative	Investigative				nar_reference	1	DRG0WXTQM	REFERENCE_CONFIRMED
NAR_DRG0WYSHT	RC-178	RC178; RC 178			REFERENCE_UNCLASSIFIED	Undisclosed	RemeGen Co., Ltd	Investigative	Investigative				nar_reference	1	DRG0WYSHT	REFERENCE_CONFIRMED
NAR_DRG0XBJHU	LY-3076226	Anti-FGFR3 Ab IMC-D11; LY 3076226; LY-3076226; LY3076 226; LY3076226		PRESUMED_STRICT_ADC	PRESUMED_ADC	Fibroblast growth factor receptor 3 (FGFR3)	Eli Lilly & Co	Phase1	Phase 1 (Terminated)				nar_reference; clinicaltrials; conference_abstract_corpus; europe_pmc	4	DRG0XBJHU; ADC_SUFFIX_24ed0b6d8eff	MULTISOURCE_CONFIRMED
NAR_DRG0XCSOA	ST8176AA1	ST 8176AA1; Trastuzumab-HDACi ADC			REFERENCE_UNCLASSIFIED	Receptor tyrosine-protein kinase erbB-2 (HER2)	Alfasigma SpA	Investigative	Investigative				nar_reference	1	DRG0XCSOA	REFERENCE_CONFIRMED
NAR_DRG0XCWMD	Cantuzumab ravtansine	C-242 DM4; C242 DM4 immunoconjugate; C242 maytansinoid-4 conjugate; Cantuzumab ravtansine; IMGN-242; Maytasinoid DM4-conjugated humanised monoclonal antibody huC242; Monoclonal antibody C-242 DM4 conjugate; huC242-DM4		PRESUMED_STRICT_ADC	PRESUMED_ADC	Mucin-1 (MUC1)	ImmunoGen, Inc	Phase2	Phase 2 (Terminated)	NCT00352131; NCT00620607			nar_reference; conference_abstract_corpus	2	DRG0XCWMD; ADC_SUFFIX_ef673f214745	MULTISOURCE_CONFIRMED
NAR_DRG0XEXPT	SGN-STNV	SGN STNV; SGN-STNV; SGNSTNV			REFERENCE_UNCLASSIFIED	Onco-foetal sialyl-Tn	Seagen Inc	Phase1	Phase 1 (Terminated)	NCT04665921			nar_reference	1	DRG0XEXPT	REFERENCE_CONFIRMED
NAR_DRG0XFQVE	SYSA-1801	CPO 102; CPO-102; CPO102; Claudin 18.2-MMAE ADC; SYSA1801; EO 3021; EO-3021; EO3021		PRESUMED_STRICT_ADC	PRESUMED_ADC	Claudin-18.2 (CLDN18.2)	CSPC Pharmaceutical Group Ltd; Elevation Oncology, Inc	Phase1	Phase 1 (Terminated)	NCT05009966			nar_reference; conference_abstract_corpus; clinicaltrials	3	DRG0XFQVE; ADC_SUFFIX_5d9379ab98f5; ADC_SUFFIX_3d0cd2f234b8; ADC_SUFFIX_8f1fa31e5987	MULTISOURCE_CONFIRMED
NAR_DRG0XFTRM	Bevacizumab vedotin	Bevacizumab-Val-Cit-PABC-MMAE; Bevacizumab Val Cit PABC MMAE			REFERENCE_UNCLASSIFIED	Vascular endothelial growth factor A (VEGFA)		Investigative	Investigative				nar_reference	1	DRG0XFTRM	REFERENCE_CONFIRMED
NAR_DRG0XGLSR	NOV0712-DM4	NOV0712 DM4			REFERENCE_UNCLASSIFIED	Cadherin-6 (CDH6)	Daiichi Sankyo Co., Ltd	Investigative	Investigative				nar_reference	1	DRG0XGLSR	REFERENCE_CONFIRMED
NAR_DRG0XHLKM	C6vc0101	C6-vc0101			REFERENCE_UNCLASSIFIED	Tumor-associated calcium signal transducer 2 (TROP2)	Pfizer Inc	Investigative	Investigative				nar_reference	1	DRG0XHLKM	REFERENCE_CONFIRMED
NAR_DRG0XHZLG	Cofetuzumab pelidotin	ABBV-647; Cofetuzumab pelidotin; PF-06523435; PF-06647020; PF-06647020, PTK7-ADC, ABBV-647, PTK7-Aur0101; PF-6647020; PF-7020; PTK7-ADC; PTK7-Aur0101; hu-24			REFERENCE_UNCLASSIFIED	Inactive tyrosine-protein kinase 7 (PTK7)	AbbVie, Inc; Stemcentrx, Inc; Pfizer Inc	Phase1	Phase 1 (Terminated)	NCT02222922; NCT03243331; NCT04189614			nar_reference	1	DRG0XHZLG	REFERENCE_CONFIRMED
NAR_DRG0XIERX	P-1000	P1000; P 1000			REFERENCE_UNCLASSIFIED	Undisclosed	German Cancer Research Center (Deutsches Krebsforschungszentrum, DKFZ)	Investigative	Investigative				nar_reference	1	DRG0XIERX	REFERENCE_CONFIRMED
NAR_DRG0XJLTL	JNJ-95298177				REFERENCE_UNCLASSIFIED			Phase1	Phase 1	NCT04662580			nar_reference	1	DRG0XJLTL	REFERENCE_CONFIRMED
NAR_DRG0XKMVA	SYS6002				REFERENCE_UNCLASSIFIED			Phase2	Phase 2				nar_reference	1	DRG0XKMVA	REFERENCE_CONFIRMED
NAR_DRG0XKZBO	AZD-8205			PRESUMED_STRICT_ADC	PRESUMED_ADC			Phase2	Phase 2				nar_reference; conference_abstract_corpus; europe_pmc	3	DRG0XKZBO; ADC_SUFFIX_5a4d630396dc	MULTISOURCE_CONFIRMED
NAR_DRG0XLJJW	IMGN-388				REFERENCE_UNCLASSIFIED			Phase1	Phase 1				nar_reference	1	DRG0XLJJW	REFERENCE_CONFIRMED
NAR_DRG0XLKYQ	IKS-01	IKS01; IKS 01			REFERENCE_UNCLASSIFIED	Folate receptor alpha (FOLR1)	Iontas, Inc; Iksuda Therapeutics Ltd; Femtogenix Ltd	Investigative	Investigative				nar_reference	1	DRG0XLKYQ	REFERENCE_CONFIRMED
NAR_DRG0XLSWN	SC-006	SC 006; SC-006; SC006		PRESUMED_STRICT_ADC	PRESUMED_ADC	E3 ubiquitin-protein ligase RNF43 (RNF43)	AbbVie, Inc	Phase1	Phase 1 (Terminated)	NCT03035279			nar_reference; conference_abstract_corpus	2	DRG0XLSWN; ADC_SUFFIX_3320dce4b2bf	MULTISOURCE_CONFIRMED
NAR_DRG0XOUNW	SDV-1001	SDV 1001; SDV1001			REFERENCE_UNCLASSIFIED	Undisclosed	Syndivia SAS	Investigative	Investigative				nar_reference	1	DRG0XOUNW	REFERENCE_CONFIRMED
NAR_DRG0XOZXZ	SIB-029A	SIB-029A; SIB 029A			REFERENCE_UNCLASSIFIED	Epidermal growth factor receptor (EGFR); Receptor tyrosine-protein kinase erbB-3 (HER3)	Systimmune, Inc; Sichuan Baili Pharmaceutical Co., Ltd	Investigative	Investigative				nar_reference	1	DRG0XOZXZ	REFERENCE_CONFIRMED
NAR_DRG0XPPOZ	Vorsetuzumab mafodotin	SGN 75; SGN-75; SGN75; Vorsetuzumab mafodotin		PRESUMED_STRICT_ADC	PRESUMED_ADC	CD70 antigen (CD70)	Seagen Inc	Phase1	Phase 1 (Terminated)				nar_reference; europe_pmc	2	DRG0XPPOZ; ADC_SUFFIX_a4f29b3d2646	MULTISOURCE_CONFIRMED
NAR_DRG0XRAON	LOP-628	Anti-c-kit humanised IgG1 kappa antibody-maitansine conjugate (Novartis Pharma AG); Anti-c-kit humanised IgG1 kappa antibody-maytansine conjugate; Anti-c-kit humanised IgG1kappa antibody-maitansine conjugate; Anti-proto-oncogene protein; Anti-proto-oncogene protein c-kit IgG1 kappa antibody-maitansine conjugate; LOP 628; LOP-628; LOP62 8; LOP628		PRESUMED_STRICT_ADC	PRESUMED_ADC	Mast/stem cell growth factor receptor Kit (KIT)	Novartis Pharma AG; Novartis AG	Phase1	Phase 1 (Terminated)				nar_reference; europe_pmc	2	DRG0XRAON; ADC_SUFFIX_2ab5a863b012	MULTISOURCE_CONFIRMED
NAR_DRG0XRBCK	DAN-405	DAN405; DAN 405			REFERENCE_UNCLASSIFIED	Glutamate carboxypeptidase 2 (FOLH1)	Dantari	Investigative	Investigative				nar_reference	1	DRG0XRBCK	REFERENCE_CONFIRMED
NAR_DRG0XRDLA	S3F-CL-MMAE	SIA-01; SIA-101; SIA-102; SIA-103; SIA-104; Anti-SialylTn mAbs (Siamab Therapeutics)			REFERENCE_UNCLASSIFIED	Onco-foetal sialyl-Tn	Siamab Therapeutics, Inc	Investigative	Investigative				nar_reference	1	DRG0XRDLA	REFERENCE_CONFIRMED
NAR_DRG0XSBGL	PF-08046876				REFERENCE_UNCLASSIFIED			Phase1	Phase 1	NCT07090499			nar_reference	1	DRG0XSBGL	REFERENCE_CONFIRMED
NAR_DRG0XTOSR	STRO-004	STRO 004; STRO004		PRESUMED_STRICT_ADC	PRESUMED_ADC	Tissue factor (F3)	Sutro Biopharma, Inc	Investigative	Investigative				nar_reference; conference_abstract_corpus	2	DRG0XTOSR; ADC_SUFFIX_c1d3331a5ead	MULTISOURCE_CONFIRMED
NAR_DRG0XUVMS	CBT-005	CBT005; CBT 005			REFERENCE_UNCLASSIFIED	Vascular endothelial growth factor A (VEGFA)	Cloudbreak Therapeutics LLC	Investigative	Investigative				nar_reference	1	DRG0XUVMS	REFERENCE_CONFIRMED
NAR_DRG0XVPES	LM-306	LM 306; LM306			REFERENCE_UNCLASSIFIED	Interleukin-13 receptor subunit alpha-2 (IL13RA2)	LaNova Medicines Ltd	Investigative	Investigative				nar_reference	1	DRG0XVPES	REFERENCE_CONFIRMED
NAR_DRG0XWNPK	AK0406				REFERENCE_UNCLASSIFIED			Phase1	Phase 1				nar_reference	1	DRG0XWNPK	REFERENCE_CONFIRMED
NAR_DRG0XWTYJ	DXC-005	DXC 005; DXC-005; DXC005; DAC 005; DAC-005; DAC005; Recombinant humanized anti-Muc1 antibody conjugated to Tub201; Recombinant humanized anti-Muc1 antibody conjugated to Tub201(Hangzhou DAC Biotechnology)			REFERENCE_UNCLASSIFIED	Mucin-1 (MUC1)	Hangzhou DAC Biotech Co., Ltd	Phase1	Phase 1				nar_reference	1	DRG0XWTYJ	REFERENCE_CONFIRMED
NAR_DRG0XXDCJ	ABL-202				REFERENCE_UNCLASSIFIED			Phase1	Phase 1				nar_reference	1	DRG0XXDCJ	REFERENCE_CONFIRMED
NAR_DRG0YAEPQ	TGM-005	TGM 005; TGM005			REFERENCE_UNCLASSIFIED	Undisclosed	Targetome NV	Investigative	Investigative				nar_reference	1	DRG0YAEPQ	REFERENCE_CONFIRMED
NAR_DRG0YANSF	BL-B01D1	BL B01D1; BL-B01D1; BLB01D1			REFERENCE_UNCLASSIFIED	Receptor tyrosine-protein kinase erbB-3 (HER3); Epidermal growth factor receptor (EGFR)	Sichuan Baili Pharmaceutical Co., Ltd; Systimmune, Inc; Chengdu Bailidote Biological Pharmaceutical Co., Ltd	Phase3	Phase 3	NCT05194982; NCT05262491; NCT05393427; NCT05470348; NCT05785039			nar_reference	1	DRG0YANSF	REFERENCE_CONFIRMED
NAR_DRG0YAZBQ	RM-1995	RM 1995; RM-1995; RM1995			REFERENCE_UNCLASSIFIED	Interleukin-2 receptor subunit alpha (IL2RA)	Rakuten Medical, Inc	Phase1	Phase 1 (Terminated)	NCT05220748			nar_reference	1	DRG0YAZBQ	REFERENCE_CONFIRMED
NAR_DRG0YBNRC	GQ-1003	GQ 1003; GQ1003			REFERENCE_UNCLASSIFIED	Tumor-associated calcium signal transducer 2 (TROP2)	GeneQuantum Healthcare (Suzhou) Co. Ltd; SAMSUNG BIOLOGICS Co., Ltd	Investigative	Investigative				nar_reference	1	DRG0YBNRC	REFERENCE_CONFIRMED
NAR_DRG0YBSML	AK146D1				REFERENCE_UNCLASSIFIED			Phase1	Phase 1	NCT06929663; NCT07067567			nar_reference	1	DRG0YBSML	REFERENCE_CONFIRMED
NAR_DRG0YDBZU	SHR-4602	SHR 4602; SHR-4602; SHR4602		PRESUMED_STRICT_ADC	PRESUMED_ADC	Receptor tyrosine-protein kinase erbB-2 (HER2)	Jiangsu Hengrui Pharmaceuticals Co., Ltd	Phase2	Phase 2				nar_reference; conference_abstract_corpus	2	DRG0YDBZU; ADC_SUFFIX_463893365ca0	MULTISOURCE_CONFIRMED
NAR_DRG0YFOJD	SGN-35C				REFERENCE_UNCLASSIFIED			Phase1	Phase 1	NCT06254495			nar_reference	1	DRG0YFOJD	REFERENCE_CONFIRMED
NAR_DRG0YFVYF	ST1	ST-1; ST 1			REFERENCE_UNCLASSIFIED	Onco-foetal sialyl-Tn	Siamab Therapeutics, Inc	Investigative	Investigative				nar_reference	1	DRG0YFVYF	REFERENCE_CONFIRMED
NAR_DRG0YGXLF	CPO-102				REFERENCE_UNCLASSIFIED			Phase1	Phase 1				nar_reference	1	DRG0YGXLF	REFERENCE_CONFIRMED
NAR_DRG0YHHWC	N501-SN38	N501 SN38			REFERENCE_UNCLASSIFIED	Trophoblast glycoprotein (TPBG)		Investigative	Investigative				nar_reference	1	DRG0YHHWC	REFERENCE_CONFIRMED
